Time,T,TB4,Q
2020-02-12 08:30:00,278.7,280.5083333333333,79.16666666666667
2020-02-12 08:45:00,278.825,280.50416666666666,103.47222222222224
2020-02-12 09:00:00,278.95,280.5,127.7777777777778
2020-02-12 09:15:00,279.025,280.49583333333334,135.41666666666666
2020-02-12 09:30:00,279.09999999999997,280.4916666666666,143.05555555555557
2020-02-12 09:45:00,279.17499999999995,280.48749999999995,150.69444444444446
2020-02-12 10:00:00,279.25,280.4833333333333,158.33333333333334
2020-02-12 10:15:00,279.325,280.47916666666663,154.86111111111111
2020-02-12 10:30:00,279.4,280.47499999999997,151.38888888888889
2020-02-12 10:45:00,279.47499999999997,280.4708333333333,147.91666666666666
2020-02-12 11:00:00,279.54999999999995,280.46666666666664,144.44444444444443
2020-02-12 11:15:00,279.59999999999997,280.4625,147.91666666666666
2020-02-12 11:30:00,279.65,280.4583333333333,151.38888888888889
2020-02-12 11:45:00,279.7,280.45416666666665,154.86111111111111
2020-02-12 12:00:00,279.75,280.45,158.33333333333334
2020-02-12 12:15:00,279.9,280.4458333333333,180.5555555555556
2020-02-12 12:30:00,280.04999999999995,280.44166666666666,202.77777777777777
2020-02-12 12:45:00,280.2,280.4375,225.0
2020-02-12 13:00:00,280.34999999999997,280.43333333333334,247.22222222222223
2020-02-12 13:15:00,280.375,280.4291666666666,247.91666666666663
2020-02-12 13:30:00,280.4,280.42499999999995,248.61111111111111
2020-02-12 13:45:00,280.42499999999995,280.4208333333333,249.3055555555556
2020-02-12 14:00:00,280.45,280.41666666666663,250.0
2020-02-12 14:15:00,280.375,280.41249999999997,228.47222222222223
2020-02-12 14:30:00,280.29999999999995,280.4083333333333,206.94444444444449
2020-02-12 14:45:00,280.22499999999997,280.40416666666664,185.41666666666669
2020-02-12 15:00:00,280.15,280.4,163.8888888888889
2020-02-12 15:15:00,279.92499999999995,280.3958333333333,135.41666666666666
2020-02-12 15:30:00,279.7,280.39166666666665,106.94444444444446
2020-02-12 15:45:00,279.47499999999997,280.3875,78.47222222222224
2020-02-12 16:00:00,279.25,280.3833333333333,50.0
2020-02-12 16:15:00,279.22499999999997,280.37916666666666,39.583333333333336
2020-02-12 16:30:00,279.2,280.375,29.166666666666668
